category_id,category_name,igdb_id
1650699561,Dungeon Antiqua,318329
106683386,Trader Life Simulator,143666
8423,Breath of Fire IV,1280
460989,Black the Fall,17555
7166,Tecmo Super Bowl,16595
517358,Timelie,122385
18890,Sneak King,2730
799416640,MechWarrior 5: Clans,267011
1388848972,Metro 2033 Redux,80853
488662,LISA: The Painful,8492
748185319,Sektori,217363
134405,Yo-kai Watch,11197
2023547331,Rocksmith+,152197
2846,Alone in the Dark,1956
401077768,Grim Fandango Remastered,8682
24414,Fossil Fighters,20978
1805771893,Immortal Life,151738
1961718812,SCP Containment Breach,242403
179450252,Poppy It! Playtime,281420
1573747384,The King of Fighters '98 Ultimate Match Final Edition,23799
28573,Kid Icarus: Uprising,3665
112262932,Dream League Soccer 2024,326648
489193,Horror Stories,60496
491476,Sonic Boom: Fire & Ice,15556
218950908,Bratz Rhythm & Style,347308
220761169,Fractal Block World,152744
24799,Yakuza 4,2062
1325862207,Winter Survival,206404
1304,Glover,3348
33210,7th Dragon 2020,11823
1454201994,TRON: Catalyst,319717
62203237,Kao the Kangaroo,134528
491765,Digimon World Re:Digitize Decode,80507
2045,Crystalis,3121
2010022669,Angry Video Game Nerd I & II Deluxe,114146
15521398,Aworded Crack,108602
492889,WWE 2K17,19516
981041149,Seven Knights Re:BIRTH,366551
3007,Fable,521
510585,The Last Campfire,113115
498327,Rusty Lake Paradise,54678
2137743085,Silly Polly Beast,157379
476371,Salt and Sanctuary,7709
489805,Cogmind,60212
405382800,Football Mini Stars,347322
1385257536,Pinball FX,185795
510588,Journey to the Savage Planet,113108
78450655,ANIME MATCH,157816
13756,Daria's Inferno,70743
501784,Hill Climb Racing 2,74858
126312,Mad Father,3203
21149066,My Little Pony: A Maretime Bay Adventure,191956
22735,Class of Heroes,20998
868820575,On Track,292509
1847714308,Nail Art For Girls,90030
1413232871,Reunion Online,379155
9952,Avatar: The Last Airbender,3792
31355766,Tenebris Somnia,216692
1143555495,The Last Case of Benedict Fox,204622
9045,Rock Band,2685
6823,Blue Dragon,6923
568352336,Fire Emblem: New Mystery of the Emblem,1445
23015,FINAL FANTASY IV: THE AFTER YEARS,388
517061,Chatventures,132934
19774,Tokimeki Memorial,72984
23021,Conquer Online,84455
780302568,XDefiant,159029
495636,Into the Breach,27117
460576,Dynasty Warriors 8: Empires,13669
369306,NBA 2K14,5329
19147,Super Mario Bros. 2,NA
1763797224,RoboQuest,199912
2106446453,The Caligula Effect: Overdose,75990
1451337777,Flee the Fallen,370307
489463,Guitar Hero Live,9741
645775558,Five Nights at Freddys: 1993,277871
21404,Zatch Bell! Mamodo Fury,4585
1039569154,vivid/stasis,206513
509657,Parkasaurus,76422
1926286425,Dolls Nest,286376
987025231,Viking Rise,246290
4981,Metroid Prime Pinball,1109
1388348582,A Webbing Journey,208532
1147855424,"Game, Game, Game, and again Game",231840
1116590313,Wanderstop,305019
493772175,White Day 2: The Flower That Tells Lies,194137
509661,Beauty,137792
507999,Savage Worlds,58078
1986960750,Tensei Shitara Slime Datta Ken: Tempest Stories,306195
439,Neverwinter Nights,216
31934,Fortune Street,19930
1284897218,Tatari,196967
398767002,Clue,113198
23928227,Deepest Chamber: Resurrection,144450
514795,Teardown,122666
1465852136,CHORVS,133305
458096,Hyper Light Drifter,9806
31284,Sonic Generations,506
1190476845,Whispered Secrets: Everburning Candle,100344
718972278,Amber Isle,152188
18271,Monster House,4018
517406,Madden NFL 21,132707
2045790021,No More Room in Hell 2,149340
1731003802,Fraymakers,141090
1231682683,Bus Simulator 21,146828
349256937,PAC-MAN WORLD Re-PAC,206811
368761145,I'm on Observation Duty 3,141126
510888,Train Station Renovation,108347
1602448443,The Bloodline,123930
1299,Amplitude,11081
1135530810,DCGO,304982
826426515,Palindrome Syndrome: Escape Room,139604
499963,Monster Energy Supercross: The Official Videogame,74500
1476511524,Settlement Survival,158413
460937,VIRGINIA ,21599
966350846,Dungeon Encounters,172756
739788439,Live Lens,312179
1417293760,Action Taimanin,139858
500930,Adventure Time: Pirates of the Enchiridion,78149
14625,Crash Bash,1195
512218,Littlewood,115421
1009927586,A Pig Game: A Pee Wee Premiere,366751
491169,Who's Your Daddy,15746
1604356037,Pet Cam,319272
615897131,Foosball,95332
1777929535,MA 2: President Simulator,345231
511432,Out of Space,111772
8470,Odin Sphere,9110
1208584884,PUBG Mobile Lite,124773
951675388,NightClub Simulator,293119
1074273761,The Bleakest Keep,344344
515178,War of the Visions: Final Fantasy Brave Exvius,112885
253036417,Followars,257494
499735,Ostriv,24512
1162517448,Dolphin Simulator,107007
7243,Nancy Drew: Danger by Design,14953
518126,Kingdom Hearts: Melody of Memory,135108
2126187404,Purrrifiers: Cleaning Chaos,322196
184018545,INDIKA,166824
503562,Dissidia Final Fantasy NT,36831
513359,River City Girls,117533
511896,Consume Me,123255
3427,Sid Meier's Civilization,902
19283,Pokémon Ranger: Shadows of Almia,14699
1146964248,Starsand,152754
1165733611,Quest & Rest: Inn Simulator,364968
8833,LEGO Star Wars II: The Original Trilogy,190
490005,Camera Obscura,26662
6490,Star Wars: Battlefront II,142
19552,Retro Game Challenge,21251
20794,DragonFable,92725
515952,Captain Tsubasa: Rise of New Champions,128769
1054977414,Zelda Heardle,203194
19713870,Samurai Warriors 5,143608
7989,Secret of Evermore,1359
509064,Hello Neighbor: Hide and Seek,107614
515940,Death and Taxes,126835
3629,Myst,236
1714923293,Power Blade 2,48223
7382,Pokémon Puzzle League,3574
1752187038,Mech Arena,254093
1125896387,Soul Dossier,149761
1754504231,Resident Evil 7 Teaser: Beginning Hour,90566
10110,Yoshi's Island: Super Mario Advance 3,16747
4240,Sonic the Hedgehog 3,6797
1578360216,Dogs,311240
1699829691,vApe Escape,115700
553620401,Pest Control,343758
542864045,Try to Drive,366108
15423,Devil Dice,28400
1288885676,PokéClicker,191508
1075742836,Informaticus,343876
461409,Alienation,7600
418067,Hyrule Warriors,5314
1439512675,Silent Hill,349441
33769,Forza Horizon,3047
518872,Balan Wonderworld,135992
1469,I-Ninja,3951
19866,SOCOM: U.S. Navy SEALs - Combined Assault,8242
23893,Might & Magic: Clash of Heroes,1889
1239249412,Super Mario Bros.,222095
460329,Sherlock Holmes: Crimes & Punishments,5541
497581,Dream Daddy: A Dad Dating Simulator,38045
458584,Dead Trigger,36747
1245461285,Nightmare Flight,322883
4140,Thief: The Dark Project,2
802652014,Death Must Die,244243
818064791,Aero Dancing I: Jikai Saku made Matemasen,267382
491511,Automobilista,19442
1877343133,Top Heroes,321427
12065,Yakuza 2,2060
489046,Homeworld: Remastered Collection,8773
4580,Reederei,94336
490543,Dragon Quest Builders,24069
1719862696,Nectaris: Military Madness,356101
490337,TRANSFORMERS™: Devastation,11175
430153340,Outworld Station,322692
508333,Hypnospace Outlaw,99071
1843613663,The Smurfs: Mission Vileaf,149960
916000232,Very Bad Dreams,269860
460070,Mimesis Online,23453
513244,ScourgeBringer,115899
493061,Mother Russia Bleeds,6655
509893,Project Winter,111033
1770646834,Moonlight Sculptor: Darkgamer,262581
378560650,Fantasy Map Simulator,312457
500196,Hand Simulator,44143
21152,Overlord II,46
313037,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,80619
1406133959,Shin Megami Tensei III: Nocturne,336392
1391339485,The Witcher: Enhanced Edition,20275
369363,Forza Motorsport 5,2131
458547,Retro Garbage,62675
15442,Shin Megami Tensei: Nocturne,9669
1538025348,Skyward Extraction,302051
90625039,Vibes,354901
495942,VATSIM,56506
32243,Lollipop Chainsaw,1284
9964,Reactor,18545
637501176,Dishwashing Simulator,291513
26821,VVVVVV,1990
1640311153,Yo-kai Watch 3: Sukiyaki,113248
11762,Resident Evil Survivor 2 Code: Veronica,19886
7276,Rogue Galaxy,11292
499028,Stormworks: Build and Rescue,36623
1966689465,Narrative Adventure,192293
529477659,ff,122660
18696,50 Cent: Blood on the Sand,5472
513636,Axis & Allies 1942 Online,116174
962571700,Stocks,364990
1639377063,Go on Forever,179322
517409,NASCAR Heat 5,134370
1545282061,Architect Life: A House Design Simulator,144766
1847223194,Ruffy and the Riverside,143829
491530,The Town of Light,18157
1202244044,Atelier Ryza 3: Alchemist of the End & the Secret Key,217558
498210,Dragon Quest Builders 2,54548
390396475,Futebol Virtual,287406
313407471,The Last Oricru,152073
489303,Assassin's Creed Chronicles: India,14902
1536282307,Tears of Metal,305011
18997,Warriors Orochi 2,7243
8005,Tom Clancy's Ghost Recon,1294
862546184,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,180298
12022,Baldur's Gate: Dark Alliance,83
1127100998,Kahoot!,NA
14970,Justice League Heroes,5872
499790,KARDS: The WWII Card Game,75140
832958780,BAR,295367
369583,The Order: 1886,3048
1795290002,Football Referee Simulator,307975
1550736308,Mega Man Battle Network 3 White,1757
12273,N,8748
73272,Real Racing 3,22179
